project_id	characteristics[strain/breed]	comment[data file]	fasta	exclude	exclude_reason	labelling
PXD050358	Escherichia coli O25b:H4-ST131	2022-02-08_QE_BK306_AR_Ecoli_Cipro_36.raw	WGS_ST131	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-1.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-2.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-25.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-26.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-27.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-28.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-29.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-3.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-30.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-4.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-5.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-2-6.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-10.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-11.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-12.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-13.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-14.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-15.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-16.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-17.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-18.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-19.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-1re.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-2.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-20.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-21.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-22.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-23.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-24.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-3.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-4.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-5.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-6.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-7.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-8.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-3-9.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-10.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-11.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-12.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-13.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-14.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-15.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-16.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-17.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-18.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-1re.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-2.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-3.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-4.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-5.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-6.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-7.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-8.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-4-9.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-10.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-11.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-12.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-13.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-14.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-15.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-16.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-17.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-18.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-7.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-8.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-5-9.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-1.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-10.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-11.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-12.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-13.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-14.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-15.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-16.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-17.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-18.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-19.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-2.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-20.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-21.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-22.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-23.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-24.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-25.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-26.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-27.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-28.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-29.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-3.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-30.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-31.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-32.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-33.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-34.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-35.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-36.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-37.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-38.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-39.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-4.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-40.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-41.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-42.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-43.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-44.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-45.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-46.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-47.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-48.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-49.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-5.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-50.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-51.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-52.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-53.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-54.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-55.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-56.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-57.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-58.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-59.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-6.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-60.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-61.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-62.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-63.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-64.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-65.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-66.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-67.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-68.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-69.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-7.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-70.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-71.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-72.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-73.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-74.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-75.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-76.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-77.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-78.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-79.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-8.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-80.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-81.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-82.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-83.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-84.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-6-9.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-1.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-10.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-11.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-12.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-13.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-14.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-15.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-16.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-17.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-18.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-19.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-2.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-20.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-21.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-22.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-23.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-24.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-25.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-26.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-27.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-28.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-29.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-3.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-30.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-31.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-32.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-33.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-34.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-35.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-36.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-4.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-5.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-6.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-7.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-8.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD022070	Escherichia coli BW25993	Map-7-9.raw	uniprot_UP000029103_23-02-23_BW25113	FALSE		
PXD025706	Not available	P20200701485_CONTROL_1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20200701485_CONTROL_2.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20200701485_CONTROL_3.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20200701485_TREAT_1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20200701485_TREAT_2.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20200701485_TREAT_3.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20201002962_PRM_control-1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20201002962_PRM_control-2.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20201002962_PRM_control-3.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20201002962_PRM_treat-1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20201002962_PRM_treat-2.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD025706	Not available	P20201002962_PRM_treat-3.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-1.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-10.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-11.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-12.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-13.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-14.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-15.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-16.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-17.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-18.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-19.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-2.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-20.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-21.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-22.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-23.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-24.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-25.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-26.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-27.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-28.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-29.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-3.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-4.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-5.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-6.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-7.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-8.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-9.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-Speclib-2.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-Speclib-3.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-Speclib-4.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD012611	Escherichia coli str. K-12 substr. MG1655	Temp-3-Speclib-5.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-1-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-2-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-3-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-4-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-5-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-6-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-7-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-8-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
PXD022526	Escherichia coli str. K-12 substr. MG1655	MS-19-014-9-x30.raw	uniprot_UP000000625_17-11-22_K12	FALSE		
